,Id,release,dir,exists,mean_FD,max_relative_motion
27,M10917168,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10917168_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.147743951778,1.49191060389
28,M10922512,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922512_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0835936603333,0.373802474577
29,M10985781,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10985781_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.115371562333,0.649239100794
30,M10973085,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10973085_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0663007701111,0.404679095086
31,M10958411,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10958411_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0736732520333,0.280458784851
32,M10968357,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968357_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0582423416667,0.232308609397
33,M10912249,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10912249_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0728186107778,1.02638503984
34,M10923971,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923971_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0690310175556,0.478088495992
35,M10919866,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10919866_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0676829543333,0.301197227743
36,M10915454,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915454_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0912250321111,0.451414188966
37,M10962251,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962251_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.112382912111,0.547309510241
38,M10954423,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10954423_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.128154816778,0.739814226681
39,M10979005,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979005_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0815652235333,0.765389658932
40,M10988854,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988854_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0675302339333,0.311314647905
41,M10939300,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10939300_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.119675978778,1.56607034325
42,M10999340,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10999340_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.190131380222,0.957233200427
43,M10937679,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937679_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0614416577556,0.412392107102
44,M10977330,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977330_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.215791714889,0.934461352866
45,M10959429,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10959429_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.127246147778,1.07394739629
46,M10980093,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10980093_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.224028394667,2.06457995001
47,M10982604,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10982604_session_1/scan_RfMRI_mx_645_rest_RPI,False,0.0,0.0
48,M10992197,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10992197_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.118209471111,0.549951434219
49,M10936303,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10936303_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.125851762556,0.562115726519
50,M10916834,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916834_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.107649580889,0.533128971263
51,M10937496,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937496_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.076979075,0.275517295283
52,M10968239,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968239_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0870986424444,0.856395469395
53,M10946714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10946714_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.106563297444,0.254205684437
54,M10923173,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923173_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.137186121111,0.200454134405
55,M10944667,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944667_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0557187214556,0.53079760738
56,M10926919,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10926919_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0944290117778,0.244988244616
57,M10973496,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10973496_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.100684135778,0.367470719922
58,M10903714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10903714_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.262664084778,2.01373734385
59,M10993358,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10993358_JAF_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0729675269111,0.480158026071
60,M10935671,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10935671_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0754273405556,0.679554537914
61,M10968413,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968413_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.142747536133,0.370845196814
62,M10962704,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962704_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0887824149556,0.513725101586
63,M10950525,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10950525_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.073577346,0.77938617514
64,M10941795,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10941795_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0804025271111,1.09198495411
65,M10905290,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905290_RFA_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.110162616111,0.514862748701
66,M10985428,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10985428_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.115761983111,0.520073321754
67,M10983726,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10983726_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0623854637778,0.349891897591
68,M10937073,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937073_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.305378708444,3.62272383711
69,M10922169,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922169_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0621037574444,0.359557088652
70,M10923657,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923657_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0732873467667,1.04409334832
71,M10998051,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998051_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0902512622222,0.646006393157
72,M10931127,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10931127_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0993578294444,0.366491323226
73,M10987635,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10987635_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.196206603333,0.861421180376
74,M10902157,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10902157_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.139356287778,0.361194587446
75,M10916065,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916065_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.120177603222,0.539343350752
